step,t,motion_id,phase,phase_label,mode,base_x,base_y,base_z,upright_cos,com_x,com_y,com_z,com_vx,com_vy,com_vz,lin_momentum_norm,ang_momentum_norm,momentum_norm,cp_x,cp_y,cp_margin,com_margin,support_area,support_mode,contact_left,contact_right,grf_left,grf_right,grf_total,torque_norm,torque_max,tracking_err_rms,head_force,torso_force,push_force,force_N,trial
150,3.0,horse_stance_hold,0.6521739130434783,hold,fall,-0.17598981833625574,0.3783588797262142,0.4116245233181486,0.8777011810851183,-0.03012239827141567,0.3591541203775029,0.4366659969472639,-0.10830775538235977,0.5742034071362851,-0.31065583258321433,22.06435991285668,2.9707843799076623,22.263457462756772,-0.05297311040071906,0.4802992471859703,-0.18928420969606427,-0.06972505592622391,0.008088894630998952,single_left,1,0,218.50495272041462,0.0,218.50495272041462,58.12355060266605,48.19220110087507,0.040949582522233574,0.0,0.0,0.0,240.0,0
151,3.02,horse_stance_hold,0.6565217391304349,hold,fall,-0.1782376739935241,0.3885898461537345,0.4020222776357751,0.8620573961358101,-0.03236794927333346,0.37081731900350323,0.4297959723211342,-0.1158664949905351,0.5916759134788012,-0.3685202136104186,23.559535578846848,3.0068698807938676,23.750641742297745,-0.05662033888771785,0.4946629119879709,-0.20323518130503887,-0.08105411108574229,0.007927809021386296,single_left,1,0,240.5800724548405,0.0,240.5800724548405,64.6415400801455,53.07600226162943,0.04309596852761869,0.0,0.0,0.0,240.0,0
152,3.04,horse_stance_hold,0.6608695652173914,hold,fall,-0.1807547033784284,0.3989234325138358,0.39175404598681035,0.8452586022260217,-0.03476698550047769,0.38288899000069665,0.42191269493623296,-0.12338381990843167,0.6144218683961976,-0.4134408347336802,25.031874036652685,3.0630462525769886,25.218583824875513,-0.06035490669590396,0.5103107083502847,-0.2186268619747921,-0.09283181252783247,0.00774391833145887,single_left,1,0,261.584600713949,0.0,261.584600713949,70.75980582739444,57.20801424335658,0.04587901551471483,0.0,0.0,0.0,240.0,0
153,3.06,horse_stance_hold,0.6652173913043479,hold,fall,-0.18349406584100933,0.40952564071967323,0.3810700233214698,0.8270600699671561,-0.03730269342074527,0.3954728793809419,0.41326481131166254,-0.12945771938985431,0.6423313709507456,-0.446457609267966,26.435831520327973,3.1581612329161968,26.623808340360714,-0.06387367889725715,0.5273103442233652,-0.23556170566677992,-0.10520833285444568,0.007533743875628206,single_left,1,0,280.3307188647353,0.0,280.3307188647353,76.17032766296643,60.46279838719262,0.04902607876631136,0.0,0.0,0.0,240.0,0
154,3.08,horse_stance_hold,0.6695652173913044,hold,fall,-0.18637861044686113,0.42055091242912535,0.3701804402582055,0.8071116557410583,-0.03993422745877644,0.4086732880698644,0.40407312881682345,-0.13308292368459035,0.6755350602619611,-0.4692122679985454,27.7797713973225,3.303160794030583,27.975463715883567,-0.06694380645590771,0.5457751571174705,-0.254167849152192,-0.11833475847896187,0.00729443951856867,single_left,1,0,296.01026408074114,0.0,296.01026408074114,80.58032078449983,62.765437791897014,0.05227271596633404,0.0,0.0,0.0,240.0,0
155,3.1,horse_stance_hold,0.673913043478261,hold,fall,-0.1893194081880208,0.4321400597371286,0.35925789257065377,0.7849907806709833,-0.04260793508057375,0.42259953639591635,0.394520696325897,-0.1339357500508869,0.7143792583096537,-0.4838006149189937,29.110837212946215,3.5021092254648085,29.32073689840929,-0.06946737212498467,0.5658609487306439,-0.2746087670983232,-0.13236263113255137,0.007023743028919432,single_left,1,0,307.83643850141516,0.0,307.83643850141516,83.70893060354699,63.99313133829199,0.05536848097797567,0.0,0.0,0.0,240.0,0
156,3.12,horse_stance_hold,0.6782608695652175,hold,recovery,-0.1922296035858626,0.44443337842323527,0.3484266173589056,0.7602324255891224,-0.045267857377358424,0.4373647511623033,0.3847394718081865,-0.13196003868861333,0.7588217898173321,-0.49317797562806837,30.492994020545297,3.7584596419070126,30.72374819609181,-0.0714009797864924,0.5876404173191487,-0.29697519467955513,-0.14745851976749128,0.006719522791300328,single_left,1,0,314.98684527780915,0.0,314.98684527780915,85.34197562617383,64.38883262218732,0.058075639066501934,0.0,0.0,0.0,240.0,0
157,3.14,horse_stance_hold,0.682608695652174,hold,recovery,-0.19505268184309557,0.4575732141555345,0.33775983929712305,0.7323554515934495,-0.04787882639863105,0.45309661910585053,0.37481179444546414,-0.1296520443633792,0.8105465593579003,-0.4992984193233565,32.03343442465739,4.057322443055343,32.28936026690132,-0.0732214451256087,0.6115312393629672,-0.32170266523613206,-0.1637694716554945,0.0063818351674152195,single_left,1,0,317.3776064586736,0.0,317.3776064586736,85.23893483849125,63.44410296342851,0.060186348963349214,0.0,0.0,0.0,240.0,0
158,3.16,horse_stance_hold,0.6869565217391305,hold,recovery,-0.19782124086591368,0.47169073625727437,0.32732112624881354,0.7009647358168354,-0.05045539983286771,0.4699432364933743,0.3647568138195633,-0.12844518671850325,0.8694149621594461,-0.5066426961672875,33.8222405517594,4.389924328947604,34.10594363970838,-0.07522306326661202,0.6375896677622908,-0.3488058157518302,-0.18140679980164096,0.006010777319829984,single_left,1,0,311.8426733906768,0.0,311.8426733906768,83.23861674303718,61.065919419821654,0.06150740101463783,0.0,0.0,0.0,240.0,0
159,3.18,horse_stance_hold,0.6913043478260871,hold,recovery,-0.20056494702273378,0.4869222661000946,0.31709567338976524,0.6656642455110714,-0.053021035810464835,0.48803841503993284,0.354498976270739,-0.12841213441479643,0.9345020157246507,-0.5198386210789685,35.90975480775569,4.750013921531605,36.22254991863324,-0.07743166950161304,0.6656835144960911,-0.3781296854974529,-0.20049441271556886,0.005607267535855645,single_left,1,0,298.693324439844,0.0,298.693324439844,79.30355983755075,57.24814529783801,0.06188138573003299,0.0,0.0,0.0,240.0,0
160,3.2,horse_stance_hold,0.6956521739130436,hold,recovery,-0.2032981758050461,0.5033982373325684,0.30696909710237547,0.6260792411760422,-0.055597006425433235,0.5074907991730527,0.3438718802417738,-0.12933367860239484,1.0042484887467056,-0.5433427038336829,38.31278085266928,5.130789185762365,38.65480790708185,-0.07981150377190314,0.6955112175878989,-0.4093360358414132,-0.22110714068466578,0.0051730055343359276,single_left,1,0,278.31882535389684,0.0,278.31882535389684,73.50410475236383,52.050820603791436,0.06120457364206195,0.0,0.0,0.0,240.0,0
161,3.22,horse_stance_hold,0.7000000000000001,hold,recovery,-0.20601927392154706,0.521227380444262,0.2967259805264981,0.5818732734183897,-0.05819837225280748,0.5283699600491482,0.33262376073967714,-0.13083848258431258,1.0763797710307366,-0.5812194443748164,41.01811748238549,5.52530244259403,41.3885845237659,-0.08229063715658352,0.7265717892703591,-0.4418637119703865,-0.2432403074391691,0.004710244097868669,single_left,1,0,251.60375741139606,0.0,251.60375741139606,66.00927275323689,45.54095802245401,0.05943565569648291,0.0,0.0,0.0,240.0,0
162,3.24,horse_stance_hold,0.7043478260869567,hold,recovery,-0.2087113472462711,0.5404786670405197,0.28605855494694193,0.5327591038319317,-0.060832472027005514,0.5506908366292287,0.32042872417540963,-0.13260117057211435,1.147666734508987,-0.6368332698031548,43.98350789902258,5.930139669297772,44.38147725798186,-0.08479753500101173,0.758109107878366,-0.4748946861088633,-0.26681111447262656,0.004220758110310299,single_left,1,0,219.90729926890796,0.0,219.90729926890796,57.007056172554165,37.75582639383024,0.056599814604289596,0.0,0.0,0.0,240.0,0
163,3.2600000000000002,horse_stance_hold,0.7086956521739131,hold,recovery,-0.21134802714330247,0.5611581921509458,0.274585530476879,0.47841448465221353,-0.06350202108199021,0.5743907792698035,0.30690302204732944,-0.13430353814131332,1.214047722105374,-0.7126749554534761,47.14978482576915,6.3454374248115695,47.57485454763399,-0.08725693892820363,0.7891252851444801,-0.5074600831119732,-0.291745935099614,0.0037032430083394456,single_left,1,0,184.744072653771,0.0,184.744072653771,46.794875889258776,28.99553691683063,0.05277738895635009,0.0,0.0,0.0,240.0,0
164,3.2800000000000002,horse_stance_hold,0.7130434782608696,hold,recovery,-0.21388600782984582,0.5831948539705354,0.26186658323955264,0.4186413622965944,-0.06619623198203906,0.5993352685335608,0.29162374606187424,-0.13508178208914678,1.2722022559906547,-0.8102244783192171,50.48964598280373,6.76004128888179,50.94018560720245,-0.08948645890570975,0.8186829760969241,-0.5382471158566807,-0.31772878418348144,0.0031628730752742244,single_left,1,0,148.01067375528032,0.0,148.01067375528032,36.18618734565583,22.955779281006745,0.048117797534700184,0.0,0.0,0.0,240.0,0
165,3.3000000000000003,horse_stance_hold,0.717391304347826,hold,recovery,-0.21626521461495585,0.6064593441931845,0.2473748539951159,0.353558940896274,-0.06889007445246273,0.6253093621483661,0.2741614108643709,-0.134704268522778,1.315272695107438,-0.927340703915928,53.84412020544703,7.218793075231347,54.32587094710619,-0.09140912197376994,0.8451887219445537,-0.5653810150890759,-0.3443566283390515,0.002599273922432468,single_left,1,0,123.50169392692922,0.0,123.50169392692922,30.6750067444132,19.354727906605852,0.042895823732487334,0.0,0.0,0.0,240.0,0
166,3.3200000000000003,horse_stance_hold,0.7217391304347827,hold,recovery,-0.21853234585319728,0.6307829929141766,0.23021288245831048,0.282511120792282,-0.07172435884409367,0.6517222947990154,0.2543454815233108,-0.16240479288024742,1.319916494637254,-1.0115924676421735,55.709388752053954,7.496544144391916,56.211512781958575,-0.09787463934270269,0.8642541170276622,-0.5871401612436697,-0.3730295647281162,0.0019687409180552395,single_left,1,0,83.77253978204632,0.0,412.0390631217399,37.32743386940875,25.0,0.03686242355059114,0.0,0.0,0.0,240.0,0
167,3.34,horse_stance_hold,0.7260869565217392,hold,recovery,-0.22138414189801314,0.6554371496302996,0.21096379155692116,0.20780219735817818,-0.07601434112742632,0.6781549487022622,0.23431492427271802,-0.25478070562535815,1.32195861525402,-1.009802620655138,56.11017155913356,7.162336491649874,56.56545249898581,-0.11539037844327964,0.8824619885014142,-0.6099117292040219,-0.4019273788016418,0.0013596989041819354,single_left,1,0,59.09012823488618,0.0,242.6262166315768,37.86553287677456,25.0,0.03544364277314928,0.0,0.0,0.0,240.0,0
168,3.36,horse_stance_hold,0.7304347826086957,hold,recovery,-0.22492116163629558,0.6794188838380937,0.18967783108905398,0.13233257472021986,-0.08163091863378857,0.7044037399386445,0.21318056832740434,-0.29733734741444273,1.303432452073407,-1.1044534891053985,57.81745458869699,7.410472717759654,58.29042083410188,-0.12546266424157143,0.89654818513872,-0.6240515111082608,-0.4272541404003642,0.0007773946311270749,single_left,1,0,55.78041053571968,0.0,145.13282406476077,37.371753780869575,25.0,0.046471432354991904,0.0,0.0,0.0,240.0,0
169,3.38,horse_stance_hold,0.7347826086956523,hold,recovery,-0.22900900104405392,0.7023322541177153,0.1659742977327506,0.05679094392394538,-0.0877431847755633,0.7301700691239137,0.1896746510311463,-0.3114772002635847,1.2769175983286458,-1.2388307938364522,60.21966218038282,7.756631865382415,60.71715615058478,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,64.87478076527408,73.79033304902701,40.78691485431419,0.059989645858052484,0.0,0.0,0.0,240.0,0
170,3.4,horse_stance_hold,0.7391304347826088,hold,recovery,-0.23427306010244509,0.721066952859332,0.15242617244925208,-0.03028347214395657,-0.09422717844437678,0.7528162770275416,0.17250068233928925,-0.3309144402263952,0.9146422533294122,-0.3148010264706508,34.08590859648353,6.539090470989206,34.707475693798465,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,2433.3462032754396,73.44358779283435,34.08282022916687,0.06803205629871177,0.0,0.0,0.0,240.0,0
171,3.42,horse_stance_hold,0.7434782608695653,transition,recovery,-0.24115926402550125,0.7298654852567588,0.15789963441798888,-0.059526057678253246,-0.09979664860238238,0.767560838974485,0.17404111225421343,-0.22401101869737564,0.6377403854933021,0.25752912408945494,24.116848687798573,3.3278033370551285,24.345362303327647,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,702.2635931093346,63.08404665592822,33.87618538843352,0.07067108056835063,0.0,0.0,0.0,240.0,0
172,3.44,horse_stance_hold,0.7478260869565218,transition,recovery,-0.2469462381257238,0.7355579578588922,0.166463977515087,-0.06552694742555923,-0.10317211356328589,0.7787902830560152,0.18013314338483136,-0.1285790807431525,0.5089415623044062,0.31365588296522906,20.38815896384441,2.22384866647656,20.50908405625124,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,310.7712113950331,54.10322728354005,28.726146491372315,0.07462399391579522,0.0,0.0,0.0,240.0,0
173,3.46,horse_stance_hold,0.7521739130434784,transition,recovery,-0.2505954885638876,0.7410274893351348,0.17465640494244816,-0.06962170307073033,-0.10487891041693335,0.7879663750785055,0.18610384544162345,-0.05294963269549153,0.42060657566111725,0.2810808192520455,16.95881324588268,1.545858914606735,17.029122892638803,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,247.1426943073326,43.62392843527964,24.452908990637894,0.07550555317996298,0.0,0.0,0.0,240.0,0
174,3.48,horse_stance_hold,0.7565217391304349,transition,recovery,-0.2522874828107687,0.7463164760012938,0.18152577399617503,-0.07331870718679344,-0.10526911805798014,0.7955076606691446,0.19110092246223942,0.005736532294842834,0.33975781421293216,0.22438995279934854,13.576811518864613,1.0973367199201516,13.621085085104635,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,236.5642958948217,39.77494605529056,20.814725626070107,0.07240432563517255,0.0,0.0,0.0,240.0,0
175,3.5,horse_stance_hold,0.7608695652173914,transition,recovery,-0.2525390476171866,0.7508743925245218,0.18620694613114414,-0.07551390723107249,-0.10468225509701018,0.8014372174962033,0.1947623756951135,0.04437290438127368,0.26911675580122313,0.13733778342076844,10.181581761822615,0.8654807055968775,10.218300446964719,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,47.42636580608837,37.699002457721186,20.72402444052808,0.06914890452247219,0.0,0.0,0.0,240.0,0
176,3.52,horse_stance_hold,0.7652173913043478,transition,recovery,-0.2517669002609936,0.7547893451624209,0.18772768024394143,-0.07656281710982547,-0.10358550705546819,0.8062362200551826,0.1963005238495405,0.06270413940463414,0.199391162380837,0.051703963967776816,7.1789560307439935,0.8496646235013828,7.229062156586101,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,258.09760368638916,37.859031250216525,22.05655522505726,0.0663308283990656,0.0,0.0,0.0,240.0,0
177,3.54,horse_stance_hold,0.7695652173913045,transition,recovery,-0.25056456075196554,0.7566547575822515,0.1881122146701859,-0.0711633406155689,-0.10216743791177575,0.8091807361510263,0.19689297333500547,0.07684807013764917,0.10588702021289176,0.010919804362652363,4.377341389141429,0.9807727544670444,4.48587035401108,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,254.2539804722882,37.31070784438867,22.0660726025372,0.06476193689330773,0.0,0.0,0.0,240.0,0
178,3.56,horse_stance_hold,0.773913043478261,transition,recovery,-0.24887384378504399,0.7566822365483444,0.18706340387601023,-0.061536688608635294,-0.10050451310201604,0.8103437294653018,0.19659493822530108,0.08757721115112292,0.019975851215200808,-0.037047645592413594,3.239642396311312,1.2129955111951303,3.459283302384648,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,242.12297385241348,36.28358710453931,21.24221267576239,0.06374748856497367,0.0,0.0,0.0,240.0,0
179,3.58,horse_stance_hold,0.7782608695652175,transition,recovery,-0.24673468913464616,0.7550942504159507,0.18434982693331867,-0.04881687952964067,-0.09866770330674234,0.809843967544945,0.19527166363406234,0.09464168561338539,-0.06122793858722747,-0.09057421145857901,4.821179505017012,1.4893104364044132,5.045970411682889,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,234.84837772152915,35.02496702082631,19.81716825362584,0.06302778196517383,0.0,0.0,0.0,240.0,0
180,3.6,horse_stance_hold,0.782608695652174,transition,recovery,-0.24418448952288968,0.7520187809465259,0.17992481436471208,-0.03368048008207563,-0.09672627928614241,0.807761262648778,0.19283916377682087,0.09849620033194016,-0.13872836747678893,-0.1475401713705992,7.508434331775195,1.7958758805236217,7.720217373418116,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,229.28488663761004,33.80044816770105,17.90835894911698,0.06244605480663416,0.0,0.0,0.0,240.0,0
181,3.62,horse_stance_hold,0.7869565217391306,transition,recovery,-0.24134901413491563,0.7476111100660893,0.17375301690729777,-0.016462474601986438,-0.09474068924424556,0.8041860451700501,0.1892270305445063,0.09933385580513054,-0.21105570348012606,-0.20820516698962369,10.42469956733678,2.136333429149538,10.64134773370993,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,223.129748018825,32.7337782829086,15.763533070789489,0.06200398454912541,0.0,0.0,0.0,240.0,0
182,3.64,horse_stance_hold,0.791304347826087,transition,recovery,-0.23830186328671848,0.7420470152124047,0.1658032773044038,0.003129663665503629,-0.09276831712837422,0.7992270276701222,0.18435801555971945,0.09752840353683419,-0.2776047065501019,-0.2729836139992465,13.382065192738386,2.515356815220382,13.616412476514359,nan,nan,-999.0,-999.0,0.0,no_contact,0,0,0.0,0.0,215.64257779406609,35.480800934947425,17.86591066463732,0.06170743908037804,0.0,0.0,0.0,240.0,0
183,3.66,horse_stance_hold,0.7956521739130435,transition,recovery,-0.2356974499382821,0.7361023045891357,0.1579434198718391,0.024893232625311533,-0.09121742955431707,0.7933971354391175,0.1792280978196532,0.030376125954321542,-0.25903612243345814,-0.14225526083722193,9.905124209013294,2.066872295095175,10.118470570210365,-0.08711159988157775,0.758384171659669,-0.40162752878698593,-0.43550777781278605,0.00033930409794166727,single_left,1,0,100.09715883815478,0.0,877.5381994965877,42.83659918117699,22.579148226692055,0.06118093226712531,0.0,0.0,0.0,240.0,0
184,3.68,horse_stance_hold,0.8,transition,recovery,-0.23534164070823416,0.7329473121813617,0.15805748929701355,0.039192774978706525,-0.09107292307832895,0.7893830737879316,0.17836184665652807,0.0021656304150925866,-0.16107594800374495,0.0028477247613272975,5.371780579681769,1.1639950767204787,5.496445318101118,-0.09078091099776948,0.7676637063571543,-0.4124692144078643,-0.432602074499124,0.000361157602941628,single_left,1,0,45.204391298805945,0.0,431.8331857373071,41.71996053379645,21.90945953929034,0.059970817497642874,0.0,0.0,0.0,240.0,0
185,3.7,horse_stance_hold,0.8043478260869567,transition,recovery,-0.23472795894419715,0.7314777270454805,0.159748537034458,0.0478469979730257,-0.09090393655326262,0.7868990610434309,0.17878458062598684,0.013805676707358674,-0.09675049403916688,0.0281509229965512,3.3909317132976673,0.6671804720957737,3.455943817048216,-0.08904018411125589,0.7738378418541721,-0.4176484702401146,-0.43041235131293964,0.00038963442386395764,single_left,1,0,34.854164569945084,0.0,335.72761885368834,39.1288548819164,18.961934431060865,0.05959234612387494,0.0,0.0,0.0,240.0,0
186,3.72,horse_stance_hold,0.8086956521739131,transition,recovery,-0.23382567393685952,0.7311385647316557,0.16096231794522894,0.05211560163398982,-0.09054736716843732,0.7855367451564086,0.17931222939938077,0.019281263267535206,-0.046152038254634056,0.022632646535508123,1.8304300443443702,0.45111436955062795,1.8851998094773916,-0.0879405778308139,0.779297079240206,-0.42246489640152246,-0.4292271914727412,0.0004121864513574186,single_left,1,0,33.23979693368645,0.0,307.5376961115307,36.801138147277136,17.791584411791263,0.05945836230943876,0.0,0.0,0.0,240.0,0
187,3.74,horse_stance_hold,0.8130434782608696,transition,recovery,-0.23302633822718666,0.7316661335486374,0.16146641295601064,0.05216788350256796,-0.09020410248229387,0.7850987788572396,0.17959807431066352,0.013878550250574674,-0.00279455520878218,0.00648286318130047,0.5191497511825746,0.5684064792777284,0.7698067223906477,-0.08832625448032312,0.7847206593980409,-0.4280964247768473,-0.4291739144089773,0.0004183171145176051,single_left,1,0,31.31588976267625,0.0,295.6156640815396,35.02598485368748,17.01704359404971,0.059418118756150044,0.0,0.0,0.0,240.0,0
188,3.7600000000000002,horse_stance_hold,0.8173913043478261,transition,recovery,-0.2325681917178703,0.7328585206626235,0.16133556099302424,0.04820472677740618,-0.09006217813314357,0.7854553728840146,0.17951137251774618,0.0005954882415939196,0.033246730902714815,-0.013216659889088227,1.1930259268589825,0.8024808570647705,1.4378061024050297,-0.08998162458576053,0.7899527616249484,-0.4343653326499996,-0.43025561806173496,0.0004117759851247488,single_left,1,0,26.540408345196003,0.0,294.1187190947649,32.184912340880174,17.130427421717275,0.0595589960950767,0.0,0.0,0.0,240.0,0
189,3.7800000000000002,horse_stance_hold,0.8217391304347826,transition,recovery,-0.23256773085387658,0.7336162992009052,0.1611491305512137,0.04457407148135704,-0.09017097295133064,0.7858763038503068,0.17966872085366248,-0.008567283106790268,0.012437486588438625,0.019475717138124325,0.8217039074249312,0.4401894139145229,0.9321824025370845,-0.09133040380358529,0.7875594985685611,-0.43374548881937125,-0.43174317994366174,0.00040125930112706876,single_left,1,0,28.08710556414907,0.0,352.266184371378,30.193504775196175,16.543586137634698,0.059544890723418974,0.0,0.0,0.0,240.0,0
190,3.8000000000000003,horse_stance_hold,0.8260869565217391,transition,recovery,-0.23287940498465715,0.733745893657661,0.16098810275028774,0.043217410517554566,-0.09040616352034976,0.7860451720880759,0.18010758473351995,-0.014632756548458572,0.006954433058218361,0.02111812845285017,0.8874363944318567,0.2722437869336958,0.9282564482330373,-0.09238886643298715,0.7869874808481928,-0.4345673707049798,-0.4329271889777519,0.0004036189804351581,single_left,1,0,26.191990052768233,0.0,317.9437152671792,29.194506346864298,16.036284811523213,0.05926696724205945,0.0,0.0,0.0,240.0,0
191,3.8200000000000003,horse_stance_hold,0.8304347826086956,transition,recovery,-0.23341696060866277,0.7337561191230321,0.16068100207251954,0.04154440129243634,-0.09077094174263152,0.7861974337476639,0.18044343387992406,-0.021024895672194018,0.008668231075042105,0.012809979650239896,0.8702485457032892,0.20859102014246814,0.8948981757623408,-0.09362241883760582,0.7873730525354954,-0.43605711844158696,-0.43386810870409287,0.00041228977714324877,single_left,1,0,23.114960915545904,0.0,311.9904835984634,28.87516407581005,15.730090357634776,0.05889239238647128,0.0,0.0,0.0,240.0,0
192,3.84,horse_stance_hold,0.8347826086956522,transition,recovery,-0.23405787914912898,0.7337952404390181,0.16028093866726242,0.039204323336809656,-0.09123887025864592,0.7864022417025085,0.1806085123435778,-0.02485073776694645,0.011404579117521924,0.004938521942965231,0.9263874507538334,0.18245156195469633,0.9441833939303819,-0.09461076408032713,0.7879496818721278,-0.43737110765444964,-0.4346446088367175,0.00041952856886416645,single_left,1,0,19.991666475276375,0.0,316.2740509538571,28.946489265516586,15.580934537048146,0.05848518916155077,0.0,0.0,0.0,240.0,0
193,3.86,horse_stance_hold,0.8391304347826087,transition,recovery,-0.23466330809405767,0.7338863179543236,0.1598853742407411,0.03653377203541352,-0.09173148731736668,0.7866512382046023,0.18065049150633453,-0.024121419567543257,0.013032306012980428,0.0003534853787015039,0.9141851949001658,0.1632348250221524,0.9286442691766674,-0.09500480331419967,0.7884197433967806,-0.4382345583894586,-0.43534903496507715,0.00041907209930834577,single_left,1,0,17.52460396398199,0.0,322.3019658833251,29.092111063737786,15.583584273866599,0.058081290243208517,0.0,0.0,0.0,240.0,0
194,3.88,horse_stance_hold,0.8434782608695652,transition,recovery,-0.2351289326321023,0.73401119792099,0.1595679661366972,0.03404007388037594,-0.09217567239738209,0.7868979359051739,0.1806202501185229,-0.019852992144111386,0.012295262040492243,-0.0015426420847509097,0.7802785448983135,0.13855554136158155,0.7924848551679902,-0.09486953031968662,0.7885662833670659,-0.438494416994087,-0.43592984449597705,0.00042027360482249643,single_left,1,0,17.642025993067534,0.0,327.1486951389834,29.163281938574258,15.603270998720582,0.057691053690086785,0.0,0.0,0.0,240.0,0
195,3.9,horse_stance_hold,0.8478260869565218,transition,recovery,-0.23541660611092805,0.7341435228121269,0.159343555571492,0.031895824906051896,-0.09251620924254611,0.7871272388877186,0.1805823611976366,-0.014636217913487667,0.010322767665058078,-0.002202143644602539,0.6016462832440408,0.10638713130842262,0.6109799275339609,-0.09450199333283912,0.7885277911286205,-0.4384686221515858,-0.4364236507612826,0.0004186545519601209,single_left,1,0,17.088881243506155,0.0,330.06600964675545,29.19730651044447,15.572190490050561,0.057331514025063465,0.0,0.0,0.0,240.0,0
196,3.92,horse_stance_hold,0.8521739130434783,transition,recovery,-0.23553359137143262,0.7342692368396689,0.15921111953596173,0.030276403876002913,-0.09274139170685039,0.7873125490076669,0.18055416469692231,-0.008705342609705373,0.008289887431960317,-0.000947222889161271,0.4020372935999806,0.08760134795282659,0.41147051122571243,-0.09392240590709984,0.788437200295337,-0.4382807033309048,-0.436795284908584,0.00041695194764558574,single_left,1,0,15.362270371927828,0.0,328.3387571054868,29.159385703724723,15.534158778434566,0.057013458351198726,0.0,0.0,0.0,240.0,0
197,3.94,horse_stance_hold,0.8565217391304348,transition,recovery,-0.2355150178220567,0.7343810852645877,0.15914871482163206,0.029105946395140418,-0.09286135851745952,0.7874490463634999,0.18054125794629336,-0.004075276949438644,0.005509741675273629,-0.0004209026250309404,0.22892110313411568,0.055680266682246175,0.23559533857431578,-0.0934142130270292,0.788196501216147,-0.4379596193853285,-0.43705962316105995,0.0004151596380850553,single_left,1,0,14.468940732018877,0.0,328.0193547041528,29.098460249068296,15.479713757455784,0.0567448428703778,0.0,0.0,0.0,240.0,0
198,3.96,horse_stance_hold,0.8608695652173913,transition,recovery,-0.23540327541217712,0.7344785179802311,0.15913700572074335,0.02837158854186349,-0.09290128069798484,0.7875267613113179,0.1805353342567231,-0.0005067080849995909,0.0025723017014686145,-0.00020647994598708172,0.08768227886784113,0.02367119960772385,0.09082129551116615,-0.09297001989228626,0.7878757155745192,-0.4375660434389548,-0.4372166594446374,0.00041501881272573704,single_left,1,0,14.494168082253974,0.0,327.51512276643393,29.01283186613859,15.3907563269066,0.0565315991713215,0.0,0.0,0.0,240.0,0
199,3.98,horse_stance_hold,0.8652173913043479,transition,recovery,-0.2352365496000472,0.734563607827032,0.15915618614763996,0.027986888662689356,-0.09288421188906126,0.7875478188623931,0.18053235232453002,0.0018289050624001042,-0.00011621671826191681,-0.00013423346071576492,0.06126446118511736,0.022957524746116127,0.06542462951191459,-0.09263610765328442,0.7875320532217037,-0.4372055879545829,-0.4373127017231959,0.0004149839928496296,single_left,1,0,14.696693513101836,0.0,327.0578945413676,28.935887104331783,15.276387156213,0.056374580199594265,0.0,0.0,0.0,240.0,0
200,4.0,horse_stance_hold,0.8695652173913044,transition,recovery,-0.2350455279094124,0.7346381532850487,0.15918990751500642,0.02785162275672691,-0.09283011720321825,0.7875211772319834,0.18052897323721173,0.0033119393528214386,-0.002222749186613596,-0.00020270858363630954,0.13315872352133687,0.04709098110954311,0.141240242677826,-0.09238083281506343,0.7872196480063717,-0.4369359210747749,-0.43738301239471616,0.0004149022412577863,single_left,1,0,14.986093963107129,0.0,326.959132482564,28.853473787671852,15.144781249002374,0.05626996923710725,0.0,0.0,0.0,240.0,0
201,4.0200000000000005,horse_stance_hold,0.8739130434782608,transition,recovery,-0.23484999745177754,0.7347052671021822,0.1592281802079546,0.027870195342569556,-0.09275405256157604,0.787459917623406,0.18052419352012616,0.004110612202192094,-0.0036525295745593344,-0.0002673462075570579,0.18355677689046448,0.06688044176443975,0.1953614184864104,-0.09219643080503093,0.7869644366933117,-0.43677961689701333,-0.43744682047499267,0.00041374112880095126,single_left,1,0,15.30823642223966,0.0,326.96539541448095,28.759823891936946,15.003182444299076,0.05621030689691218,0.0,0.0,0.0,240.0,0
